"partic","stage","block","trial","stim","resp","rt","fruitL","fruitR","outcome","date"
1,2,1,1,"A","7",6.237,"","orange","","2016_Nov_15_1115"
1,2,1,2,"B","6",2.424,"","apple","","2016_Nov_15_1115"
1,2,1,3,"Y","8",3.925,"strawberry","","","2016_Nov_15_1115"
1,2,1,4,"C","1",2.315,"","pear","","2016_Nov_15_1115"
1,2,1,5,"B","5",1.615,"apple","","","2016_Nov_15_1115"
1,2,1,6,"Y","6",2.534,"","strawberry","","2016_Nov_15_1115"
1,2,1,7,"X","8",2.112,"banana","","","2016_Nov_15_1115"
1,2,1,8,"X","8",2.27,"","banana","","2016_Nov_15_1115"
1,2,1,9,"A","9",1.535,"orange","","","2016_Nov_15_1115"
1,2,1,10,"C","1",2.487,"pear","","","2016_Nov_15_1115"
1,2,2,11,"B","5",1.331,"apple","","","2016_Nov_15_1115"
1,2,2,12,"Y","6",1.737,"","strawberry","","2016_Nov_15_1115"
1,2,2,13,"A","8",1.378,"","orange","","2016_Nov_15_1115"
1,2,2,14,"X","8",3.425,"","banana","","2016_Nov_15_1115"
1,2,2,15,"A","8",1.94,"orange","","","2016_Nov_15_1115"
1,2,2,16,"X","8",2.393,"banana","","","2016_Nov_15_1115"
1,2,2,17,"C","1",1.425,"","pear","","2016_Nov_15_1115"
1,2,2,18,"C","1",1.956,"pear","","","2016_Nov_15_1115"
1,2,2,19,"Y","7",1.503,"strawberry","","","2016_Nov_15_1115"
1,2,2,20,"B","6",1.643,"","apple","","2016_Nov_15_1115"
1,2,3,21,"A","8",1.893,"","orange","","2016_Nov_15_1115"
1,2,3,22,"C","1",2.083,"","pear","","2016_Nov_15_1115"
1,2,3,23,"A","8",1.222,"orange","","","2016_Nov_15_1115"
1,2,3,24,"Y","7",1.518,"","strawberry","","2016_Nov_15_1115"
1,2,3,25,"Y","7",0.927,"strawberry","","","2016_Nov_15_1115"
1,2,3,26,"X","8",1.675,"banana","","","2016_Nov_15_1115"
1,2,3,27,"C","1",1.488,"pear","","","2016_Nov_15_1115"
1,2,3,28,"B","7",1.112,"","apple","","2016_Nov_15_1115"
1,2,3,29,"X","7",0.925,"","banana","","2016_Nov_15_1115"
1,2,3,30,"B","5",3.206,"apple","","","2016_Nov_15_1115"
1,2,4,31,"Y","5",0.893,"","strawberry","","2016_Nov_15_1115"
1,2,4,32,"X","7",1.425,"","banana","","2016_Nov_15_1115"
1,2,4,33,"A","8",1.8,"","orange","","2016_Nov_15_1115"
1,2,4,34,"B","8",3.958,"","apple","","2016_Nov_15_1115"
1,2,4,35,"X","7",1.268,"banana","","","2016_Nov_15_1115"
1,2,4,36,"B","7",1.238,"apple","","","2016_Nov_15_1115"
1,2,4,37,"A","7",0.927,"orange","","","2016_Nov_15_1115"
1,2,4,38,"C","1",1.597,"","pear","","2016_Nov_15_1115"
1,2,4,39,"Y","5",1.581,"strawberry","","","2016_Nov_15_1115"
1,2,4,40,"C","1",1.581,"pear","","","2016_Nov_15_1115"
1,2,5,41,"C","1",1.208,"pear","","","2016_Nov_15_1115"
1,2,5,42,"X","8",2.536,"banana","","","2016_Nov_15_1115"
1,2,5,43,"C","1",1.675,"","pear","","2016_Nov_15_1115"
1,2,5,44,"A","8",1.612,"","orange","","2016_Nov_15_1115"
1,2,5,45,"B","7",1.815,"","apple","","2016_Nov_15_1115"
1,2,5,46,"X","5",1.598,"","banana","","2016_Nov_15_1115"
1,2,5,47,"Y","7",2.253,"strawberry","","","2016_Nov_15_1115"
1,2,5,48,"A","9",1.706,"orange","","","2016_Nov_15_1115"
1,2,5,49,"B","7",2.708,"apple","","","2016_Nov_15_1115"
1,2,5,50,"Y","5",1.534,"","strawberry","","2016_Nov_15_1115"
1,2,6,51,"A","10",1.332,"orange","","","2016_Nov_15_1115"
1,2,6,52,"C","0",1.503,"pear","","","2016_Nov_15_1115"
1,2,6,53,"B","5",2.206,"","apple","","2016_Nov_15_1115"
1,2,6,54,"Y","5",0.518,"","strawberry","","2016_Nov_15_1115"
1,2,6,55,"A","10",1.143,"","orange","","2016_Nov_15_1115"
1,2,6,56,"C","0",1.362,"","pear","","2016_Nov_15_1115"
1,2,6,57,"X","6",1.268,"banana","","","2016_Nov_15_1115"
1,2,6,58,"Y","5",1.19,"strawberry","","","2016_Nov_15_1115"
1,2,6,59,"X","5",1.315,"","banana","","2016_Nov_15_1115"
1,2,6,60,"B","5",0.924,"apple","","","2016_Nov_15_1115"
1,4,1,1,"X","7",4.537,"banana","","","2016_Nov_15_1115"
1,4,1,2,"A","10",1.455,"","orange","","2016_Nov_15_1115"
1,4,1,3,"A","10",1.208,"orange","","","2016_Nov_15_1115"
1,4,1,4,"X","7",1.174,"","banana","","2016_Nov_15_1115"
1,4,1,5,"B","7",1.237,"","apple","","2016_Nov_15_1115"
1,4,1,6,"Y","6",1.753,"","strawberry","","2016_Nov_15_1115"
1,4,1,7,"Y","6",1.081,"strawberry","","","2016_Nov_15_1115"
1,4,1,8,"B","7",1.018,"apple","","","2016_Nov_15_1115"
1,4,1,9,"C","0",1.393,"pear","","","2016_Nov_15_1115"
1,4,1,10,"C","0",1.049,"","pear","","2016_Nov_15_1115"
1,4,2,11,"Y","5",1.346,"strawberry","","","2016_Nov_15_1115"
1,4,2,12,"X","6",1.425,"","banana","","2016_Nov_15_1115"
1,4,2,13,"B","6",0.724,"apple","","","2016_Nov_15_1115"
1,4,2,14,"X","5",0.893,"banana","","","2016_Nov_15_1115"
1,4,2,15,"C","0",1.065,"pear","","","2016_Nov_15_1115"
1,4,2,16,"C","0",1.191,"","pear","","2016_Nov_15_1115"
1,4,2,17,"B","5",1.613,"","apple","","2016_Nov_15_1115"
1,4,2,18,"A","5",0.565,"","orange","","2016_Nov_15_1115"
1,4,2,19,"A","10",0.909,"orange","","","2016_Nov_15_1115"
1,4,2,20,"Y","6",0.896,"","strawberry","","2016_Nov_15_1115"
1,4,3,21,"C","0",1.628,"","pear","","2016_Nov_15_1115"
1,4,3,22,"Y","6",0.862,"strawberry","","","2016_Nov_15_1115"
1,4,3,23,"A","10",1.518,"orange","","","2016_Nov_15_1115"
1,4,3,24,"B","9",1.238,"","apple","","2016_Nov_15_1115"
1,4,3,25,"B","5",1.3,"apple","","","2016_Nov_15_1115"
1,4,3,26,"X","7",1.627,"","banana","","2016_Nov_15_1115"
1,4,3,27,"A","10",0.799,"","orange","","2016_Nov_15_1115"
1,4,3,28,"Y","5",1.393,"","strawberry","","2016_Nov_15_1115"
1,4,3,29,"C","0",1.206,"pear","","","2016_Nov_15_1115"
1,4,3,30,"X","5",1.768,"banana","","","2016_Nov_15_1115"
1,4,4,31,"C","0",1.206,"pear","","","2016_Nov_15_1115"
1,4,4,32,"X","8",0.972,"banana","","","2016_Nov_15_1115"
1,4,4,33,"B","6",1.049,"apple","","","2016_Nov_15_1115"
1,4,4,34,"A","10",1.829,"orange","","","2016_Nov_15_1115"
1,4,4,35,"A","10",0.581,"","orange","","2016_Nov_15_1115"
1,4,4,36,"X","5",1.424,"","banana","","2016_Nov_15_1115"
1,4,4,37,"C","0",1.006,"","pear","","2016_Nov_15_1115"
1,4,4,38,"Y","5",0.801,"strawberry","","","2016_Nov_15_1115"
1,4,4,39,"B","4",0.893,"","apple","","2016_Nov_15_1115"
1,4,4,40,"Y","5",1.3,"","strawberry","","2016_Nov_15_1115"
1,4,5,41,"C","0",0.94,"pear","","","2016_Nov_15_1115"
1,4,5,42,"A","9",0.94,"","orange","","2016_Nov_15_1115"
1,4,5,43,"Y","5",1.081,"","strawberry","","2016_Nov_15_1115"
1,4,5,44,"A","10",0.956,"orange","","","2016_Nov_15_1115"
1,4,5,45,"C","0",1.643,"","pear","","2016_Nov_15_1115"
1,4,5,46,"B","7",1.268,"apple","","","2016_Nov_15_1115"
1,4,5,47,"X","6",0.958,"","banana","","2016_Nov_15_1115"
1,4,5,48,"Y","6",0.675,"strawberry","","","2016_Nov_15_1115"
1,4,5,49,"X","7",1.459,"banana","","","2016_Nov_15_1115"
1,4,5,50,"B","6",1.301,"","apple","","2016_Nov_15_1115"
1,4,6,51,"X","7",0.834,"","banana","","2016_Nov_15_1115"
1,4,6,52,"A","10",1.268,"","orange","","2016_Nov_15_1115"
1,4,6,53,"B","5",1.034,"","apple","","2016_Nov_15_1115"
1,4,6,54,"X","5",1.131,"banana","","","2016_Nov_15_1115"
1,4,6,55,"C","0",1.612,"pear","","","2016_Nov_15_1115"
1,4,6,56,"Y","5",0.799,"","strawberry","","2016_Nov_15_1115"
1,4,6,57,"Y","5",0.957,"strawberry","","","2016_Nov_15_1115"
1,4,6,58,"A","10",1.081,"orange","","","2016_Nov_15_1115"
1,4,6,59,"B","5",0.83,"apple","","","2016_Nov_15_1115"
1,4,6,60,"C","0",1.159,"","pear","","2016_Nov_15_1115"
2,2,1,1,"X","8",12.866,"apple","","","2016_Nov_15_1017"
2,2,1,2,"A","9",2.959,"","banana","","2016_Nov_15_1017"
2,2,1,3,"X","8",3.396,"","apple","","2016_Nov_15_1017"
2,2,1,4,"Y","8",4.722,"","strawberry","","2016_Nov_15_1017"
2,2,1,5,"C","0",3.628,"","orange","","2016_Nov_15_1017"
2,2,1,6,"C","0",2.036,"orange","","","2016_Nov_15_1017"
2,2,1,7,"Y","8",4.596,"strawberry","","","2016_Nov_15_1017"
2,2,1,8,"B","8",2.383,"pear","","","2016_Nov_15_1017"
2,2,1,9,"A","10",2.518,"banana","","","2016_Nov_15_1017"
2,2,1,10,"B","8",2.721,"","pear","","2016_Nov_15_1017"
2,2,2,11,"A","10",1.771,"","banana","","2016_Nov_15_1017"
2,2,2,12,"B","8",3.346,"pear","","","2016_Nov_15_1017"
2,2,2,13,"Y","9",3.193,"strawberry","","","2016_Nov_15_1017"
2,2,2,14,"X","8",2.99,"apple","","","2016_Nov_15_1017"
2,2,2,15,"A","10",1.614,"banana","","","2016_Nov_15_1017"
2,2,2,16,"C","0",2.709,"orange","","","2016_Nov_15_1017"
2,2,2,17,"C","0",0.928,"","orange","","2016_Nov_15_1017"
2,2,2,18,"X","8",1.77,"","apple","","2016_Nov_15_1017"
2,2,2,19,"B","8",1.592,"","pear","","2016_Nov_15_1017"
2,2,2,20,"Y","8",1.876,"","strawberry","","2016_Nov_15_1017"
2,2,3,21,"A","10",1.693,"banana","","","2016_Nov_15_1017"
2,2,3,22,"X","8",1.409,"apple","","","2016_Nov_15_1017"
2,2,3,23,"Y","8",1.862,"","strawberry","","2016_Nov_15_1017"
2,2,3,24,"B","8",0.972,"pear","","","2016_Nov_15_1017"
2,2,3,25,"A","10",1.238,"","banana","","2016_Nov_15_1017"
2,2,3,26,"Y","8",1.893,"strawberry","","","2016_Nov_15_1017"
2,2,3,27,"C","0",1.565,"orange","","","2016_Nov_15_1017"
2,2,3,28,"C","0",1.065,"","orange","","2016_Nov_15_1017"
2,2,3,29,"X","8",1.956,"","apple","","2016_Nov_15_1017"
2,2,3,30,"B","8",2.128,"","pear","","2016_Nov_15_1017"
2,2,4,31,"X","8",0.928,"apple","","","2016_Nov_15_1017"
2,2,4,32,"Y","8",0.815,"","strawberry","","2016_Nov_15_1017"
2,2,4,33,"B","8",4.394,"","pear","","2016_Nov_15_1017"
2,2,4,34,"C","0",1.128,"orange","","","2016_Nov_15_1017"
2,2,4,35,"B","10",1.268,"pear","","","2016_Nov_15_1017"
2,2,4,36,"C","0",1.987,"","orange","","2016_Nov_15_1017"
2,2,4,37,"X","9",1.269,"","apple","","2016_Nov_15_1017"
2,2,4,38,"Y","9",1.331,"strawberry","","","2016_Nov_15_1017"
2,2,4,39,"A","10",1.426,"banana","","","2016_Nov_15_1017"
2,2,4,40,"A","10",1.034,"","banana","","2016_Nov_15_1017"
2,2,5,41,"Y","9",0.971,"","strawberry","","2016_Nov_15_1017"
2,2,5,42,"B","9",0.784,"pear","","","2016_Nov_15_1017"
2,2,5,43,"C","0",1.161,"orange","","","2016_Nov_15_1017"
2,2,5,44,"X","9",1.616,"apple","","","2016_Nov_15_1017"
2,2,5,45,"Y","9",0.614,"strawberry","","","2016_Nov_15_1017"
2,2,5,46,"A","10",1.146,"","banana","","2016_Nov_15_1017"
2,2,5,47,"C","0",1.395,"","orange","","2016_Nov_15_1017"
2,2,5,48,"A","10",1.458,"banana","","","2016_Nov_15_1017"
2,2,5,49,"X","9",0.833,"","apple","","2016_Nov_15_1017"
2,2,5,50,"B","9",1.444,"","pear","","2016_Nov_15_1017"
2,2,6,51,"A","10",0.755,"","banana","","2016_Nov_15_1017"
2,2,6,52,"Y","9",0.739,"","strawberry","","2016_Nov_15_1017"
2,2,6,53,"C","0",1.739,"orange","","","2016_Nov_15_1017"
2,2,6,54,"Y","9",1.225,"strawberry","","","2016_Nov_15_1017"
2,2,6,55,"X","9",0.818,"apple","","","2016_Nov_15_1017"
2,2,6,56,"B","9",0.599,"","pear","","2016_Nov_15_1017"
2,2,6,57,"X","9",0.427,"","apple","","2016_Nov_15_1017"
2,2,6,58,"A","10",1.021,"banana","","","2016_Nov_15_1017"
2,2,6,59,"C","0",1.255,"","orange","","2016_Nov_15_1017"
2,2,6,60,"B","9",1.052,"pear","","","2016_Nov_15_1017"
2,4,1,1,"X","10",3.367,"","apple","","2016_Nov_15_1017"
2,4,1,2,"B","10",0.802,"pear","","","2016_Nov_15_1017"
2,4,1,3,"Y","10",0.802,"","strawberry","","2016_Nov_15_1017"
2,4,1,4,"Y","10",0.489,"strawberry","","","2016_Nov_15_1017"
2,4,1,5,"C","0",1.318,"orange","","","2016_Nov_15_1017"
2,4,1,6,"X","10",1.755,"apple","","","2016_Nov_15_1017"
2,4,1,7,"A","10",0.974,"","banana","","2016_Nov_15_1017"
2,4,1,8,"B","10",1.195,"","pear","","2016_Nov_15_1017"
2,4,1,9,"A","10",2.476,"banana","","","2016_Nov_15_1017"
2,4,1,10,"C","0",2.427,"","orange","","2016_Nov_15_1017"
2,4,2,11,"C","0",0.552,"orange","","","2016_Nov_15_1017"
2,4,2,12,"A","10",1.083,"","banana","","2016_Nov_15_1017"
2,4,2,13,"Y","10",0.489,"","strawberry","","2016_Nov_15_1017"
2,4,2,14,"B","10",0.489,"","pear","","2016_Nov_15_1017"
2,4,2,15,"X","10",0.444,"","apple","","2016_Nov_15_1017"
2,4,2,16,"C","0",1.505,"","orange","","2016_Nov_15_1017"
2,4,2,17,"A","10",1.255,"banana","","","2016_Nov_15_1017"
2,4,2,18,"Y","10",0.927,"strawberry","","","2016_Nov_15_1017"
2,4,2,19,"B","10",0.427,"pear","","","2016_Nov_15_1017"
2,4,2,20,"X","10",0.427,"apple","","","2016_Nov_15_1017"
2,4,3,21,"C","0",1.161,"orange","","","2016_Nov_15_1017"
2,4,3,22,"B","10",1.146,"","pear","","2016_Nov_15_1017"
2,4,3,23,"Y","10",0.427,"strawberry","","","2016_Nov_15_1017"
2,4,3,24,"C","10",0.445,"","orange","","2016_Nov_15_1017"
2,4,3,25,"B","10",1.989,"pear","","","2016_Nov_15_1017"
2,4,3,26,"A","10",1.492,"banana","","","2016_Nov_15_1017"
2,4,3,27,"X","10",0.724,"apple","","","2016_Nov_15_1017"
2,4,3,28,"X","10",0.614,"","apple","","2016_Nov_15_1017"
2,4,3,29,"Y","10",0.492,"","strawberry","","2016_Nov_15_1017"
2,4,3,30,"A","10",0.507,"","banana","","2016_Nov_15_1017"
2,4,4,31,"X","10",0.552,"apple","","","2016_Nov_15_1017"
2,4,4,32,"A","10",0.489,"banana","","","2016_Nov_15_1017"
2,4,4,33,"C","0",1.271,"","orange","","2016_Nov_15_1017"
2,4,4,34,"X","10",1.333,"","apple","","2016_Nov_15_1017"
2,4,4,35,"Y","10",0.489,"strawberry","","","2016_Nov_15_1017"
2,4,4,36,"B","10",0.944,"","pear","","2016_Nov_15_1017"
2,4,4,37,"B","10",1.178,"pear","","","2016_Nov_15_1017"
2,4,4,38,"Y","10",1.083,"","strawberry","","2016_Nov_15_1017"
2,4,4,39,"C","0",2.818,"orange","","","2016_Nov_15_1017"
2,4,4,40,"A","10",1.943,"","banana","","2016_Nov_15_1017"
2,4,5,41,"A","10",0.444,"","banana","","2016_Nov_15_1017"
2,4,5,42,"Y","10",0.757,"strawberry","","","2016_Nov_15_1017"
2,4,5,43,"C","0",1.161,"orange","","","2016_Nov_15_1017"
2,4,5,44,"C","0",1.38,"","orange","","2016_Nov_15_1017"
2,4,5,45,"B","10",3.193,"pear","","","2016_Nov_15_1017"
2,4,5,46,"X","10",0.927,"","apple","","2016_Nov_15_1017"
2,4,5,47,"B","10",0.552,"","pear","","2016_Nov_15_1017"
2,4,5,48,"A","10",0.507,"banana","","","2016_Nov_15_1017"
2,4,5,49,"X","10",1.194,"apple","","","2016_Nov_15_1017"
2,4,5,50,"Y","10",0.552,"","strawberry","","2016_Nov_15_1017"
2,4,6,51,"Y","10",0.615,"strawberry","","","2016_Nov_15_1017"
2,4,6,52,"C","0",1.07,"orange","","","2016_Nov_15_1017"
2,4,6,53,"X","9",2.32,"","apple","","2016_Nov_15_1017"
2,4,6,54,"A","10",0.802,"banana","","","2016_Nov_15_1017"
2,4,6,55,"B","10",0.695,"","pear","","2016_Nov_15_1017"
2,4,6,56,"X","10",0.507,"apple","","","2016_Nov_15_1017"
2,4,6,57,"Y","10",0.615,"","strawberry","","2016_Nov_15_1017"
2,4,6,58,"B","10",0.552,"pear","","","2016_Nov_15_1017"
2,4,6,59,"C","0",2.615,"","orange","","2016_Nov_15_1017"
2,4,6,60,"A","10",1.114,"","banana","","2016_Nov_15_1017"
3,2,1,1,"Y","1",6.552,"pear","","","2016_Nov_15_1141"
3,2,1,2,"Y","1",1.927,"","pear","","2016_Nov_15_1141"
3,2,1,3,"B","9",2.927,"banana","","","2016_Nov_15_1141"
3,2,1,4,"X","1",2.115,"","apple","","2016_Nov_15_1141"
3,2,1,5,"A","9",2.177,"strawberry","","","2016_Nov_15_1141"
3,2,1,6,"X","1",2.333,"apple","","","2016_Nov_15_1141"
3,2,1,7,"C","1",1.755,"orange","","","2016_Nov_15_1141"
3,2,1,8,"C","1",1.005,"","orange","","2016_Nov_15_1141"
3,2,1,9,"A","9",1.38,"","strawberry","","2016_Nov_15_1141"
3,2,1,10,"B","9",1.052,"","banana","","2016_Nov_15_1141"
3,2,2,11,"A","9",0.632,"strawberry","","","2016_Nov_15_1141"
3,2,2,12,"Y","1",1.364,"","pear","","2016_Nov_15_1141"
3,2,2,13,"A","9",1.195,"","strawberry","","2016_Nov_15_1141"
3,2,2,14,"X","1",1.195,"","apple","","2016_Nov_15_1141"
3,2,2,15,"X","1",1.632,"apple","","","2016_Nov_15_1141"
3,2,2,16,"C","1",0.695,"","orange","","2016_Nov_15_1141"
3,2,2,17,"Y","1",0.757,"pear","","","2016_Nov_15_1141"
3,2,2,18,"C","1",0.677,"orange","","","2016_Nov_15_1141"
3,2,2,19,"B","9",1.288,"","banana","","2016_Nov_15_1141"
3,2,2,20,"B","9",0.912,"banana","","","2016_Nov_15_1141"
3,2,3,21,"C","1",1.114,"","orange","","2016_Nov_15_1141"
3,2,3,22,"X","1",1.146,"apple","","","2016_Nov_15_1141"
3,2,3,23,"B","9",1.193,"banana","","","2016_Nov_15_1141"
3,2,3,24,"Y","1",1.943,"pear","","","2016_Nov_15_1141"
3,2,3,25,"B","9",1.57,"","banana","","2016_Nov_15_1141"
3,2,3,26,"C","1",1.615,"orange","","","2016_Nov_15_1141"
3,2,3,27,"A","9",2.146,"","strawberry","","2016_Nov_15_1141"
3,2,3,28,"A","9",0.849,"strawberry","","","2016_Nov_15_1141"
3,2,3,29,"X","0",1.177,"","apple","","2016_Nov_15_1141"
3,2,3,30,"Y","1",1.333,"","pear","","2016_Nov_15_1141"
3,2,4,31,"X","1",0.661,"","apple","","2016_Nov_15_1141"
3,2,4,32,"A","9",1.256,"strawberry","","","2016_Nov_15_1141"
3,2,4,33,"Y","1",1.661,"","pear","","2016_Nov_15_1141"
3,2,4,34,"B","10",1.021,"","banana","","2016_Nov_15_1141"
3,2,4,35,"X","1",0.927,"apple","","","2016_Nov_15_1141"
3,2,4,36,"C","1",0.632,"orange","","","2016_Nov_15_1141"
3,2,4,37,"C","1",0.615,"","orange","","2016_Nov_15_1141"
3,2,4,38,"Y","1",0.49,"pear","","","2016_Nov_15_1141"
3,2,4,39,"A","9",0.773,"","strawberry","","2016_Nov_15_1141"
3,2,4,40,"B","10",1.273,"banana","","","2016_Nov_15_1141"
3,2,5,41,"X","1",1.192,"","apple","","2016_Nov_15_1141"
3,2,5,42,"C","1",0.632,"orange","","","2016_Nov_15_1141"
3,2,5,43,"B","1",0.49,"banana","","","2016_Nov_15_1141"
3,2,5,44,"C","1",0.802,"","orange","","2016_Nov_15_1141"
3,2,5,45,"A","10",1.148,"strawberry","","","2016_Nov_15_1141"
3,2,5,46,"B","10",0.739,"","banana","","2016_Nov_15_1141"
3,2,5,47,"A","10",0.677,"","strawberry","","2016_Nov_15_1141"
3,2,5,48,"X","2",1.286,"apple","","","2016_Nov_15_1141"
3,2,5,49,"Y","2",1.052,"pear","","","2016_Nov_15_1141"
3,2,5,50,"Y","2",0.819,"","pear","","2016_Nov_15_1141"
3,2,6,51,"Y","2",0.677,"","pear","","2016_Nov_15_1141"
3,2,6,52,"X","1",0.976,"","apple","","2016_Nov_15_1141"
3,2,6,53,"C","1",0.615,"orange","","","2016_Nov_15_1141"
3,2,6,54,"Y","1",0.74,"pear","","","2016_Nov_15_1141"
3,2,6,55,"B","9",1.038,"banana","","","2016_Nov_15_1141"
3,2,6,56,"A","9",0.849,"strawberry","","","2016_Nov_15_1141"
3,2,6,57,"X","0",0.974,"apple","","","2016_Nov_15_1141"
3,2,6,58,"B","10",1.692,"","banana","","2016_Nov_15_1141"
3,2,6,59,"A","10",1.711,"","strawberry","","2016_Nov_15_1141"
3,2,6,60,"C","1",1.21,"","orange","","2016_Nov_15_1141"
3,4,1,1,"X","10",2.786,"apple","","","2016_Nov_15_1141"
3,4,1,2,"Y","10",0.74,"pear","","","2016_Nov_15_1141"
3,4,1,3,"B","0",1.898,"banana","","","2016_Nov_15_1141"
3,4,1,4,"A","10",1.036,"","strawberry","","2016_Nov_15_1141"
3,4,1,5,"Y","10",0.726,"","pear","","2016_Nov_15_1141"
3,4,1,6,"C","0",1.693,"","orange","","2016_Nov_15_1141"
3,4,1,7,"C","0",1.13,"orange","","","2016_Nov_15_1141"
3,4,1,8,"B","10",1.226,"","banana","","2016_Nov_15_1141"
3,4,1,9,"A","10",1.227,"strawberry","","","2016_Nov_15_1141"
3,4,1,10,"X","10",1.24,"","apple","","2016_Nov_15_1141"
3,4,2,11,"X","10",0.585,"","apple","","2016_Nov_15_1141"
3,4,2,12,"B","10",0.849,"banana","","","2016_Nov_15_1141"
3,4,2,13,"A","10",0.552,"","strawberry","","2016_Nov_15_1141"
3,4,2,14,"Y","10",1.177,"","pear","","2016_Nov_15_1141"
3,4,2,15,"X","10",0.677,"apple","","","2016_Nov_15_1141"
3,4,2,16,"C","0",1.286,"orange","","","2016_Nov_15_1141"
3,4,2,17,"B","10",0.865,"","banana","","2016_Nov_15_1141"
3,4,2,18,"Y","10",0.57,"pear","","","2016_Nov_15_1141"
3,4,2,19,"A","10",0.694,"strawberry","","","2016_Nov_15_1141"
3,4,2,20,"C","1",1.304,"","orange","","2016_Nov_15_1141"
3,4,3,21,"Y","9",1.677,"pear","","","2016_Nov_15_1141"
3,4,3,22,"X","9",1.49,"apple","","","2016_Nov_15_1141"
3,4,3,23,"Y","9",0.552,"","pear","","2016_Nov_15_1141"
3,4,3,24,"B","9",0.945,"","banana","","2016_Nov_15_1141"
3,4,3,25,"C","1",1.255,"","orange","","2016_Nov_15_1141"
3,4,3,26,"C","1",0.552,"orange","","","2016_Nov_15_1141"
3,4,3,27,"A","9",1.413,"","strawberry","","2016_Nov_15_1141"
3,4,3,28,"X","9",1.193,"","apple","","2016_Nov_15_1141"
3,4,3,29,"A","9",1.069,"strawberry","","","2016_Nov_15_1141"
3,4,3,30,"B","9",0.552,"banana","","","2016_Nov_15_1141"
3,4,4,31,"C","1",1.069,"","orange","","2016_Nov_15_1141"
3,4,4,32,"A","9",1.005,"strawberry","","","2016_Nov_15_1141"
3,4,4,33,"B","9",1.099,"","banana","","2016_Nov_15_1141"
3,4,4,34,"X","10",1.865,"apple","","","2016_Nov_15_1141"
3,4,4,35,"Y","10",0.552,"","pear","","2016_Nov_15_1141"
3,4,4,36,"B","10",1.13,"banana","","","2016_Nov_15_1141"
3,4,4,37,"C","1",1.536,"orange","","","2016_Nov_15_1141"
3,4,4,38,"A","9",1.333,"","strawberry","","2016_Nov_15_1141"
3,4,4,39,"X","9",1.088,"","apple","","2016_Nov_15_1141"
3,4,4,40,"Y","9",0.739,"pear","","","2016_Nov_15_1141"
3,4,5,41,"B","9",0.57,"banana","","","2016_Nov_15_1141"
3,4,5,42,"A","10",0.412,"strawberry","","","2016_Nov_15_1141"
3,4,5,43,"Y","10",0.416,"pear","","","2016_Nov_15_1141"
3,4,5,44,"C","0",0.99,"","orange","","2016_Nov_15_1141"
3,4,5,45,"X","10",1.239,"","apple","","2016_Nov_15_1141"
3,4,5,46,"C","0",1.068,"orange","","","2016_Nov_15_1141"
3,4,5,47,"B","9",1.054,"","banana","","2016_Nov_15_1141"
3,4,5,48,"X","0",1.412,"apple","","","2016_Nov_15_1141"
3,4,5,49,"Y","10",1.257,"","pear","","2016_Nov_15_1141"
3,4,5,50,"A","10",0.432,"","strawberry","","2016_Nov_15_1141"
3,4,6,51,"X","10",0.427,"","apple","","2016_Nov_15_1141"
3,4,6,52,"X","10",1.069,"apple","","","2016_Nov_15_1141"
3,4,6,53,"C","0",1.161,"","orange","","2016_Nov_15_1141"
3,4,6,54,"Y","8",1.351,"pear","","","2016_Nov_15_1141"
3,4,6,55,"A","9",1.052,"strawberry","","","2016_Nov_15_1141"
3,4,6,56,"A","9",0.739,"","strawberry","","2016_Nov_15_1141"
3,4,6,57,"Y","9",0.427,"","pear","","2016_Nov_15_1141"
3,4,6,58,"C","0",1.036,"orange","","","2016_Nov_15_1141"
3,4,6,59,"B","8",1.007,"banana","","","2016_Nov_15_1141"
3,4,6,60,"B","8",0.552,"","banana","","2016_Nov_15_1141"
4,2,1,1,"X","3",10.115,"","pear","","2016_Nov_15_1042"
4,2,1,2,"C","0",2.414,"strawberry","","","2016_Nov_15_1042"
4,2,1,3,"Y","0",0.944,"banana","","","2016_Nov_15_1042"
4,2,1,4,"B","10",1.724,"","orange","","2016_Nov_15_1042"
4,2,1,5,"Y","0",1.568,"","banana","","2016_Nov_15_1042"
4,2,1,6,"C","0",1.489,"","strawberry","","2016_Nov_15_1042"
4,2,1,7,"X","4",6.086,"pear","","","2016_Nov_15_1042"
4,2,1,8,"A","10",1.927,"apple","","","2016_Nov_15_1042"
4,2,1,9,"B","10",2.224,"orange","","","2016_Nov_15_1042"
4,2,1,10,"A","10",1.49,"","apple","","2016_Nov_15_1042"
4,2,2,11,"A","10",1.552,"","apple","","2016_Nov_15_1042"
4,2,2,12,"Y","0",1.739,"","banana","","2016_Nov_15_1042"
4,2,2,13,"X","5",1.864,"pear","","","2016_Nov_15_1042"
4,2,2,14,"C","0",2.021,"","strawberry","","2016_Nov_15_1042"
4,2,2,15,"C","0",0.802,"strawberry","","","2016_Nov_15_1042"
4,2,2,16,"B","10",1.523,"","orange","","2016_Nov_15_1042"
4,2,2,17,"B","10",0.632,"orange","","","2016_Nov_15_1042"
4,2,2,18,"X","5",1.239,"","pear","","2016_Nov_15_1042"
4,2,2,19,"Y","0",2.742,"banana","","","2016_Nov_15_1042"
4,2,2,20,"A","10",1.723,"apple","","","2016_Nov_15_1042"
4,2,3,21,"Y","0",1.616,"","banana","","2016_Nov_15_1042"
